term,weight
し い あいつら,-4.290642433552206
日本人 顔,-4.290966239558637
ん 父さん,-4.291046076011567
退 魔,-4.291102375546125
あの あたし,-4.291235869410098
大和撫子,-4.291362711689912
脳髄,-4.2914032662483805
どうか した,-4.291963790400394
異世界 し,-4.2920840199544585
人質 取っ,-4.292092968980638
心 突っ込む,-4.292339156393002
光景 信じ,-4.292445756124872
光景 信じ られ,-4.292445756124872
聞い い その,-4.292809205711755
背負っ いる,-4.292918016338033
防弾,-4.293136718553694
異形 姿,-4.293163076162965
葵 あおい,-4.293980759225519
し い つい,-4.294232275092086
声 もらし,-4.294318889517378
神秘 オーラ,-4.294352903535589
立ち代わり,-4.294470497162913
入れ替わり 立ち代わり,-4.294470497162913
向かう 生徒,-4.294630441013437
ー 赤い,-4.294651572703905
講義 受ける,-4.295299173287715
抜け出し,-4.295652196045272
同士 仲,-4.296339301930941
ー 一応,-4.296579596782525
起き 出来事,-4.296658563550753
でき 現実,-4.2969096924734185
レシート,-4.297019668666234
部屋 閉じこもっ,-4.2971528765237785
壮年 男性,-4.297153916808125
言葉 遮り,-4.297158664073129
設置 し,-4.297345405163696
固まら,-4.297493669162978
女の子 胸,-4.297558709567464
いる ー 魔王,-4.297597457404632
楽しま せる,-4.297597457404632
覆わ れ その,-4.297597457404632
れ 闇,-4.297597457404632
勇者 もう,-4.297597457404632
運動 し いる,-4.297824788442656
かろ,-4.298238798009922
ん どうか し,-4.298259353591425
てつ,-4.298900569238087
奇っ怪,-4.2992087561554095
ベッド 傍ら,-4.299413688446503
帰る でき,-4.299509623114327
つけ 行っ,-4.299608327707456
呷っ,-4.299871200074686
られ い ー,-4.299948262438156
ガラリ,-4.300513688415776
出来る 知識,-4.3006541386794215
いる 路地,-4.300733808480905
少し 離れ 森,-4.300880009901926
恐怖 感じる,-4.3014792278070075
特に ない,-4.301653771270047
経緯 ある,-4.301878564907591
悪い 女の子,-4.301967894895482
普通 結婚 し,-4.302239976995377
普通 結婚,-4.302239976995377
どう やっ そんな,-4.302263520531554
獣 いる,-4.303477063229802
鉤,-4.303494719047147
高い 人物,-4.304098514292933
干渉 でき,-4.30451334969222
懸,-4.304540982995687
い 咄嗟,-4.304575550070928
瞬間 再び,-4.304575550070928
の せよ,-4.304575550070928
れ い 本当に,-4.304575550070928
密着 さ,-4.304575550070928
可愛い ん,-4.304692236841245
途轍 なく,-4.304972806252218
知識 持っ いる,-4.3056984806920005
ひさ,-4.306038474687322
戻っ ん,-4.306204501469331
眠く なっ,-4.306577037735127
僕 立っ,-4.306791227037334
少し 赤みがかっ,-4.306925626608633
89,-4.307171222473529
終え 僕,-4.307186492472509
僕 軽く,-4.3072228460164546
自身 死,-4.307286185258734
しよ 考える,-4.307429084308353
状況 この,-4.307761490256382
なっ まず,-4.307929734260179
瞳 肌,-4.308641093775688
浮い しまう,-4.308641093775688
い 連絡,-4.308641093775688
我慢 する ない,-4.308761173218146
いる 幸い,-4.309192232029146
組ま せ,-4.309247870885155
運命 変える,-4.309263597768268
の なにか,-4.3100199613693935
馬鹿正直,-4.310087778781053
の わかっ の,-4.310719436794763
140cm,-4.310786761212086
言葉 切る,-4.310911161480849
天使 言う,-4.3109298685561654
魔物 大量,-4.310947872971697
39,-4.311408055396391
師 し,-4.312224618247779
の なにより,-4.312514650045346
切り盛り し いる,-4.312616324582326
わから 多分,-4.3127802615098085
鎌首 もたげ,-4.313264924877858
制服 纏っ,-4.313696695214207
小さく 可愛らしい,-4.314483384353785
仮面 つけ,-4.314764966551908
過ぎ いき,-4.314801179022596
友達 し,-4.315152346414356
お兄ちゃん 呼ば,-4.315288888639429
お兄ちゃん 呼ば れ,-4.315288888639429
その シーン,-4.315380292033791
対称,-4.315390834209882
延ばし,-4.315525820909232
ある 無い の,-4.315925934542161
人間 いれ,-4.315934394994295
続け い その,-4.316089259716374
の 呆れ,-4.31620990975402
の チーム,-4.316364429564637
引き寄せ られ,-4.316520817300605
空間 一部,-4.316960088360835
押しつけ,-4.317283589507609
羽織っ いる 白衣,-4.317328505295045
配偶者,-4.3181067019175
見学 行っ,-4.318217423382515
れる 覚悟 し,-4.318218906510792
試行,-4.3183340004204265
錯誤,-4.3183340004204265
なんてい,-4.3191571818694445
後で 聞い,-4.319500332709563
かー この,-4.3197393455088635
豪華 さ,-4.319819655600831
メリット ある,-4.319891295550724
煩わしく,-4.320129087085939
する 両手,-4.320146591550639
7 62mm,-4.320162304530935
62mm,-4.320162304530935
し 一通り,-4.320647384250901
なかっ 運,-4.320735854159556
物心 付い,-4.320870897902118
へこん,-4.32090438559834
付く 僕,-4.320985728858882
意識 覚醒 する,-4.321995423645998
旅の途中で,-4.32205307096436
魔力 反応,-4.322381746364514
弾幕,-4.322551814290048
あり いえ,-4.322705028687551
心意気,-4.322943568169478
連絡 あっ,-4.323278880040508
れ 朝食,-4.323403531452614
見え 僕,-4.324032852631527
弄,-4.32439745518614
投資 し,-4.32464158053299
改めて 言わ,-4.324786303957692
改めて 言わ れる,-4.324786303957692
今年 入っ,-4.325796673990252
宙 浮かぶ,-4.3259652370648025
あり ん,-4.3260415588128955
ガ チャン,-4.326276429292969
その 建物,-4.3265313967055326
気づい もう,-4.3267171423483894
すっぽり,-4.3270184471350985
き ゴブリン,-4.327316000545107
なっ どう いい,-4.327378597974338
お陀仏,-4.327378597974338
この 世界 恐怖,-4.328002956282839
言う 昔,-4.329210828262964
貸し もらっ,-4.329255528335333
方面 向かう,-4.329580986385636
なびい,-4.329751837632001
青年 あまり,-4.32985565071573
冒険家,-4.330300399944041
僕 前世,-4.330886771954969
真っ暗 なる,-4.331232344900997
おじさん 言う,-4.331302426516796
れ いる こう,-4.331471039410511
友達 欲しい,-4.3315052101078
下り くる,-4.331528954684635
オーソドックス,-4.331655724173295
帰宅 し いる,-4.332174187940312
僕 唯一,-4.332430907390242
思う 突然,-4.3327142204565465
し 事件,-4.332983095691144
のびのび,-4.33338708323172
良かっ 本当に,-4.333540380336671
声 掛かっ,-4.333681899172694
脱却 し,-4.333732310435025
急い 教室,-4.334036094440358
抜い い,-4.33428491592662
向け 駆け出し,-4.334497639940293
拒否 すれ,-4.334522467570185
奥 瞳,-4.334909375813324
の 終わり,-4.334948590322695
はね その,-4.334959833813816
適当 返事 する,-4.335318951750335
既読,-4.335318951750335
ー しょうが,-4.33562673997839
スルー する,-4.335858723875368
放っ 言葉,-4.33586675010429
予測 できる,-4.336039608981191
最前,-4.3362016614496115
動かそ し,-4.336256078407195
魔法 一種,-4.336568489431089
駅 少し,-4.337136360260325
言っ 教室,-4.337927660169575
沿え,-4.338029482487934
化け物 いる,-4.338146990606052
癖 あり,-4.338148277049425
すすっ,-4.338155565160772
凄い なる,-4.338327098796205
増やせ,-4.338367830767277
一緒 クラス,-4.338463907369647
い 動い いる,-4.338469216619442
落ち着く ん,-4.338845985283754
手放せ,-4.339262043707642
窒息,-4.339387511380847
声 張る,-4.339482884194162
我慢 でき なっ,-4.339601789697303
派手 音,-4.339634051680637
朝日 昇る,-4.340094081005034
声 続ける,-4.3401140294106915
する 楽しみ,-4.340570128353108
先輩 言っ,-4.340819318878581
落ち着い 落ち着い,-4.340970146807142
まだ 決めて,-4.341075165310536
くくり つけ,-4.341667339214149
ヘンテコ,-4.3419099762506095
この 高揚,-4.3428933803410175
翻る,-4.3429667035852555
じっと い,-4.343276922394215
打破 し,-4.343390236229802
行く でき,-4.343493109124505
ん 中学校,-4.343848422330016
大きな 穴 空い,-4.3441500467645175
痛み あまり,-4.34416050024123
最低限 し,-4.344475423542804
百五十センチ,-4.34450839269912
少年 細い,-4.344622758938684
運 良けれ,-4.3455756571951945
正直 話す,-4.345631714466126
お前 殺さ,-4.34574049878616
られ 世界,-4.346020860190203
万感 思い,-4.346440379240181
挽回,-4.346653266105281
聞い 異世界,-4.346669029199191
入っ 来 い,-4.346753037050687
熱く 語っ,-4.34719478955004
買っ 帰る,-4.347489258399268
なくなっ ちゃう,-4.348323241787976
ふと 我 返っ,-4.34874157126738
よく 立っ い,-4.34944673955515
よく 立っ,-4.34944673955515
一人 ゆっくり,-4.349859893002631
れ ケーキ,-4.349963595002886
言っ 理解 でき,-4.35002517954306
1 この,-4.3501164454873225
ぶぅ,-4.3501164454873225
上がっ ん,-4.3501164454873225
3 し,-4.3501164454873225
最後 いい,-4.3501164454873225
清々しい 気分,-4.350233745490111
走らさ れ,-4.350529316282553
走らさ,-4.350529316282553
疑問 投げかける,-4.350556937750144
ない 高校生,-4.350704734573987
怒ら れ ちゃっ,-4.350734757482024
様子 確認,-4.350740713834657
仕事 与え られ,-4.350815342878582
まだ 夜,-4.351145767558739
いない 思う,-4.351163719885918
い 聞か,-4.351199089094223
れる 巨大,-4.351283471879487
淹 れ くれ,-4.351524154201579
られ そうだ,-4.351638160022661
りっか,-4.351685431594966
なっ 夢,-4.352116641014582
すれ よかっ,-4.352614244160375
少女 思っ い,-4.352709244953837
なっ 廊下,-4.352800689790257
検査 さ れ,-4.352912445890736
町中,-4.353394261898599
仕草 しぐさ,-4.353872558369598
没収 さ れ,-4.353980194580544
没収 さ,-4.353980194580544
アイテム 使用,-4.354110154508205
暗く なっ いく,-4.354407835731895
転換 する,-4.354455610258423
素朴,-4.354573229608221
こんな スキル,-4.355116139869393
転生 希望,-4.355537457621681
の 見送っ,-4.355651125985101
言う 相手,-4.35607189739554
閉じ この,-4.35607189739554
やり手,-4.356421311480196
多分 ボク,-4.356521293594171
ある 通り,-4.356739050763144
治安 悪く,-4.35694044177244
い 廊下,-4.357973939408478
れ い 実際,-4.358377845694097
鏡 映し,-4.358439286450748
ちくりと,-4.35855166097547
髪 梳く,-4.358813249581093
梳く,-4.358813249581093
し 悪,-4.358953595627867
頼み 綱,-4.359085462185146
怒る ない,-4.359267026170525
いる モブ,-4.359302299468586
の 銀髪,-4.359415149353023
使い物 なくなっ,-4.35943975441376
惚け いる,-4.359725838517206
芳香,-4.359725838517206
唾 飲み,-4.359725838517206
唾 飲み 込む,-4.359725838517206
命 代え,-4.35987641649845
死 意味 し,-4.360101129004682
貴方 異世界,-4.360132331930606
し 居間,-4.360192054078822
ない どう すれ,-4.360332030803176
ようやく 事態,-4.36056891444126
優れ 人間,-4.3605791422863565
違っ よく,-4.3606974059644275
閉ざさ れ いる,-4.361035094356568
し い 誰か,-4.361035094356568
する 体重,-4.361132825181297
人生 送れる,-4.361509806687767
顔 覗,-4.361568340496097
読み込ん,-4.361723418653032
真剣 話し,-4.3617550220299695
必ず いる,-4.361762216327042
跳ね いる,-4.361847637760299
がる ん,-4.361874851345899
気持ち 抱え,-4.362708376556844
調べ ある,-4.363151589875047
薄型テレビ,-4.364064826614606
綺麗 音,-4.364140753076819
き 思い,-4.364274559696968
4階建て,-4.3644215275049465
奮戦 し,-4.364524944296408
小鳥遊 たか,-4.364994657519818
小鳥遊 たか なし,-4.364994657519818
最大 10,-4.365110364049353
打ち解ける,-4.365123222915825
言葉 理解 し,-4.365130142460977
大学2年,-4.365159613706493
画面 映し出さ,-4.365364596248574
信号 変わる,-4.365423837484266
黒い 闇,-4.3655944362497445
さ さすが,-4.365596771051896
れ こ,-4.365828912001332
出 こ の,-4.366430842530855
掛けよ し,-4.366697628153405
スレンダー 体型,-4.3670987495632545
合っ の,-4.3672901046425485
窓 視線,-4.367403646182898
赤と黒,-4.367503038524127
ずっと その,-4.36752052402857
ガッツポーズ し い,-4.367815125462173
ん 構い,-4.367927590528385
の 答え,-4.3682112416552386
買っ くれる,-4.368457784901237
後ろ つい くる,-4.3684695484473295
蒸気機関車,-4.368494705547484
声 足音,-4.368610678918402
気付い くれ,-4.368735619347977
なおのこと,-4.368741548053976
遠く 見つめ,-4.368814609496624
この辺 し,-4.3690509465676115
なかなか 寝付け,-4.3690509465676115
馴れ馴れしい,-4.3690509465676115
話し声 聞こえ き,-4.369308422270995
思う とても,-4.3693932498757215
首肯 し,-4.369426168920697
い 思う の,-4.370197803953318
あっ 皆,-4.370786553239777
ある 現世,-4.370786553239777
れる 大学,-4.370786553239777
買う でき,-4.370786553239777
通知 来,-4.370786553239777
覚め いる,-4.3709187055152405
割り当て られ いる,-4.37097066935506
し い そりゃ,-4.371333768467391
疲れ 今日,-4.371706334776199
一緒に プレイ,-4.371942046570629
血 流れ出る,-4.372314663661115
以外 女の子,-4.373136131512228
山岳,-4.373182701123658
現れ こう,-4.373275574776813
認め られ い,-4.3736038950408
人間 少し,-4.3744863786683075
ある ん 思っ,-4.37465885552687
さ いう,-4.374681547905936
異世界 行っ み,-4.375069897210066
来 き,-4.375142491705766
ロングブーツ,-4.375372275945141
贔屓目,-4.375447578440182
絵 描き,-4.375606011902865
食事 し い,-4.375685007623602
打ち消し,-4.37581218580236
できる 程,-4.375977405988345
怒り狂い,-4.375982015757534
なんで 学校,-4.376386153839914
中年 男性,-4.376548222874922
機種,-4.3765580804498505
やる気 出,-4.376898852477083
あり がた,-4.377171685810391
全て 能力,-4.3771749639346
皆様 魔王,-4.377229867020726
来 どうやら,-4.378181059264532
ターゲット し,-4.378610521284106
着 て,-4.37873375019303
一緒 遊び,-4.37874370793512
現実世界 どう,-4.379271504575004
一旦 その,-4.37956554445036
彫刻,-4.3796846748307505
言っ 遅い,-4.37975714246246
いく の 見え,-4.379939993324968
し 十分,-4.380235362811062
いい 機会,-4.380386519094865
プロフィール,-4.3805437359839585
デース,-4.380584113245053
誰か この 状況,-4.380637213130244
少年 問う,-4.380638259832142
祖父 代,-4.380744331013767
神 この世,-4.381019219345313
黙っ しまう,-4.381143444316169
で てる,-4.381688385405532
プレゼント しよ,-4.381741289500434
提案 し くる,-4.381741289500434
揺らさ れ,-4.381741289500434
一般 高校生,-4.381915112076004
あっと言う間に,-4.382302448264203
さ れ 情報,-4.383265646641152
大笑い する,-4.3834088586265585
固まっ しまう,-4.383565261128026
意味 分かる,-4.3835870255601534
内閣,-4.383714282871509
少し 怖かっ,-4.383918358402784
今日 至る,-4.383924517818498
濃いめ,-4.383965676634863
でき いつも,-4.384283640320134
非常 残念,-4.38433578080487
森 周り,-4.384355542371228
説明 すれ いい,-4.384631616091244
説明 すれ,-4.384631616091244
いく 現れ,-4.384818715750214
さ よく,-4.385046217634543
そういう いる,-4.385134912482304
光 収束 し,-4.385226667788879
光 収束,-4.385226667788879
スマホ 電話,-4.385436787803197
すおう,-4.386645553747747
チート能力 持っ いる,-4.387174793834545
ん 獣人,-4.387174793834545
草食動物,-4.387174793834545
